,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,species_id,genus,species,taxa
11215,11216,12,8,1985,3,RM,M,17.0,9.0,RM,Reithrodontomys,megalotis,Rodent
11216,11217,12,8,1985,4,OL,M,24.0,34.0,OL,Onychomys,leucogaster,Rodent
11217,11218,12,8,1985,9,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
11218,11219,12,8,1985,8,DM,F,38.0,41.0,DM,Dipodomys,merriami,Rodent
11219,11220,12,8,1985,5,DO,F,37.0,56.0,DO,Dipodomys,ordii,Rodent
11220,11221,12,8,1985,13,AH,,,,AH,Ammospermophilus,harrisi,Rodent
11221,11222,12,8,1985,7,AB,,,,AB,Amphispiza,bilineata,Bird
11222,11223,12,8,1985,4,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
11223,11224,12,8,1985,11,DM,M,37.0,49.0,DM,Dipodomys,merriami,Rodent
11224,11225,12,8,1985,7,PE,M,20.0,18.0,PE,Peromyscus,eremicus,Rodent
11225,11226,12,8,1985,1,DM,M,38.0,47.0,DM,Dipodomys,merriami,Rodent
11226,11227,12,8,1985,15,,,,,,,,
11227,11228,3,8,1986,12,DS,M,45.0,119.0,DS,Dipodomys,spectabilis,Rodent
11228,11229,3,8,1986,23,DO,F,35.0,56.0,DO,Dipodomys,ordii,Rodent
11229,11230,3,8,1986,21,RM,F,15.0,11.0,RM,Reithrodontomys,megalotis,Rodent
11230,11231,3,8,1986,16,RM,M,16.0,9.0,RM,Reithrodontomys,megalotis,Rodent
11231,11232,3,8,1986,12,NL,F,31.0,170.0,NL,Neotoma,albigula,Rodent
11232,11233,3,8,1986,6,DM,F,37.0,52.0,DM,Dipodomys,merriami,Rodent
11233,11234,3,8,1986,24,DM,M,38.0,48.0,DM,Dipodomys,merriami,Rodent
11234,11235,3,8,1986,21,RM,F,,10.0,RM,Reithrodontomys,megalotis,Rodent
11235,11236,3,8,1986,6,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
11236,11237,3,8,1986,16,RM,F,15.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11237,11238,3,8,1986,17,DM,F,35.0,38.0,DM,Dipodomys,merriami,Rodent
11238,11239,3,8,1986,12,OT,M,21.0,26.0,OT,Onychomys,torridus,Rodent
11239,11240,3,8,1986,6,DS,M,51.0,130.0,DS,Dipodomys,spectabilis,Rodent
11240,11241,3,8,1986,24,DO,F,36.0,52.0,DO,Dipodomys,ordii,Rodent
11241,11242,3,8,1986,20,DM,F,36.0,48.0,DM,Dipodomys,merriami,Rodent
11242,11243,3,8,1986,12,DO,,,,DO,Dipodomys,ordii,Rodent
11243,11244,3,8,1986,14,OL,M,21.0,37.0,OL,Onychomys,leucogaster,Rodent
11244,11245,3,8,1986,6,OL,F,19.0,31.0,OL,Onychomys,leucogaster,Rodent
11245,11246,3,8,1986,21,PE,F,20.0,25.0,PE,Peromyscus,eremicus,Rodent
11246,11247,3,8,1986,14,DM,F,38.0,39.0,DM,Dipodomys,merriami,Rodent
11247,11248,3,8,1986,20,DM,M,37.0,47.0,DM,Dipodomys,merriami,Rodent
11248,11249,3,8,1986,12,DO,M,,,DO,Dipodomys,ordii,Rodent
11249,11250,3,8,1986,17,OL,M,21.0,34.0,OL,Onychomys,leucogaster,Rodent
11250,11251,3,8,1986,12,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
11251,11252,3,8,1986,24,DM,F,37.0,41.0,DM,Dipodomys,merriami,Rodent
11252,11253,3,8,1986,22,DM,F,38.0,43.0,DM,Dipodomys,merriami,Rodent
11253,11254,3,8,1986,17,DO,M,35.0,53.0,DO,Dipodomys,ordii,Rodent
11254,11255,3,8,1986,12,DO,M,,49.0,DO,Dipodomys,ordii,Rodent
11255,11256,3,8,1986,22,DM,M,38.0,45.0,DM,Dipodomys,merriami,Rodent
11256,11257,3,8,1986,16,OL,,,,OL,Onychomys,leucogaster,Rodent
11257,11258,3,8,1986,22,DM,M,38.0,49.0,DM,Dipodomys,merriami,Rodent
11258,11259,3,8,1986,18,DM,F,37.0,39.0,DM,Dipodomys,merriami,Rodent
11259,11260,3,8,1986,12,OT,F,21.0,23.0,OT,Onychomys,torridus,Rodent
11260,11261,3,8,1986,12,DO,F,37.0,51.0,DO,Dipodomys,ordii,Rodent
11261,11262,3,8,1986,14,OL,F,20.0,27.0,OL,Onychomys,leucogaster,Rodent
11262,11263,3,8,1986,6,DO,M,38.0,54.0,DO,Dipodomys,ordii,Rodent
11263,11264,3,8,1986,12,DM,M,37.0,51.0,DM,Dipodomys,merriami,Rodent
11264,11265,3,8,1986,14,NL,F,33.0,188.0,NL,Neotoma,albigula,Rodent
11265,11266,3,8,1986,14,SS,,,,SS,Spermophilus,spilosoma,Rodent
11266,11267,3,8,1986,14,OT,M,20.0,23.0,OT,Onychomys,torridus,Rodent
11267,11268,3,8,1986,12,PE,M,19.0,19.0,PE,Peromyscus,eremicus,Rodent
11268,11269,3,8,1986,12,DM,M,39.0,52.0,DM,Dipodomys,merriami,Rodent
11269,11270,3,8,1986,12,DM,F,38.0,37.0,DM,Dipodomys,merriami,Rodent
11270,11271,3,8,1986,24,DM,M,37.0,45.0,DM,Dipodomys,merriami,Rodent
11271,11272,3,8,1986,23,RM,M,15.0,9.0,RM,Reithrodontomys,megalotis,Rodent
11272,11273,3,8,1986,22,DM,M,38.0,53.0,DM,Dipodomys,merriami,Rodent
11273,11274,3,8,1986,12,DM,F,37.0,48.0,DM,Dipodomys,merriami,Rodent
11274,11275,3,8,1986,14,DM,F,38.0,37.0,DM,Dipodomys,merriami,Rodent
11275,11276,3,8,1986,23,DO,M,37.0,59.0,DO,Dipodomys,ordii,Rodent
11276,11277,3,8,1986,14,DM,M,38.0,49.0,DM,Dipodomys,merriami,Rodent
11277,11278,3,8,1986,6,DO,M,37.0,55.0,DO,Dipodomys,ordii,Rodent
11278,11279,3,8,1986,6,PE,M,19.0,20.0,PE,Peromyscus,eremicus,Rodent
11279,11280,3,8,1986,21,PH,M,27.0,39.0,PH,Perognathus,hispidus,Rodent
11280,11281,3,8,1986,17,NL,,,185.0,NL,Neotoma,albigula,Rodent
11281,11282,3,8,1986,22,DS,M,51.0,12.0,DS,Dipodomys,spectabilis,Rodent
11282,11283,3,8,1986,19,RM,F,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11283,11284,3,9,1986,2,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
11284,11285,3,9,1986,3,PP,,,,PP,Chaetodipus,penicillatus,Rodent
11285,11286,3,9,1986,11,DO,,36.0,44.0,DO,Dipodomys,ordii,Rodent
11286,11287,3,9,1986,11,DS,M,50.0,126.0,DS,Dipodomys,spectabilis,Rodent
11287,11288,3,9,1986,9,DM,M,37.0,42.0,DM,Dipodomys,merriami,Rodent
11288,11289,3,9,1986,4,DO,M,35.0,52.0,DO,Dipodomys,ordii,Rodent
11289,11290,3,9,1986,8,DS,M,51.0,,DS,Dipodomys,spectabilis,Rodent
11290,11291,3,9,1986,2,DM,F,37.0,40.0,DM,Dipodomys,merriami,Rodent
11291,11292,3,9,1986,9,DM,M,36.0,45.0,DM,Dipodomys,merriami,Rodent
11292,11293,3,9,1986,11,PP,M,22.0,15.0,PP,Chaetodipus,penicillatus,Rodent
11293,11294,3,9,1986,9,DS,F,50.0,131.0,DS,Dipodomys,spectabilis,Rodent
11294,11295,3,9,1986,8,DO,M,36.0,54.0,DO,Dipodomys,ordii,Rodent
11295,11296,3,9,1986,9,DM,M,38.0,48.0,DM,Dipodomys,merriami,Rodent
11296,11297,3,9,1986,13,DM,M,38.0,47.0,DM,Dipodomys,merriami,Rodent
11297,11298,3,9,1986,4,DM,M,39.0,46.0,DM,Dipodomys,merriami,Rodent
11298,11299,3,9,1986,3,RM,F,16.0,7.0,RM,Reithrodontomys,megalotis,Rodent
11299,11300,3,9,1986,4,DS,F,49.0,116.0,DS,Dipodomys,spectabilis,Rodent
11300,11301,3,9,1986,13,AB,,,,AB,Amphispiza,bilineata,Bird
11301,11302,3,9,1986,3,NL,F,30.0,173.0,NL,Neotoma,albigula,Rodent
11302,11303,3,9,1986,1,DS,M,53.0,156.0,DS,Dipodomys,spectabilis,Rodent
11303,11304,3,9,1986,2,DM,M,36.0,48.0,DM,Dipodomys,merriami,Rodent
11304,11305,3,9,1986,2,DM,F,36.0,49.0,DM,Dipodomys,merriami,Rodent
11305,11306,3,9,1986,5,DM,F,36.0,44.0,DM,Dipodomys,merriami,Rodent
11306,11307,3,9,1986,11,DM,M,37.0,48.0,DM,Dipodomys,merriami,Rodent
11307,11308,3,9,1986,2,DO,F,37.0,68.0,DO,Dipodomys,ordii,Rodent
11308,11309,3,9,1986,3,RM,F,17.0,11.0,RM,Reithrodontomys,megalotis,Rodent
11309,11310,3,9,1986,10,RM,M,16.0,9.0,RM,Reithrodontomys,megalotis,Rodent
11310,11311,3,9,1986,4,OL,M,19.0,38.0,OL,Onychomys,leucogaster,Rodent
11311,11312,3,9,1986,1,DS,,,,DS,Dipodomys,spectabilis,Rodent
11312,11313,3,9,1986,4,DS,M,47.0,130.0,DS,Dipodomys,spectabilis,Rodent
11313,11314,3,9,1986,11,RM,M,18.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11314,11315,3,9,1986,2,PE,M,19.0,19.0,PE,Peromyscus,eremicus,Rodent
11315,11316,3,9,1986,2,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
11316,11317,3,9,1986,5,DO,F,38.0,56.0,DO,Dipodomys,ordii,Rodent
11317,11318,3,9,1986,11,PE,M,20.0,19.0,PE,Peromyscus,eremicus,Rodent
11318,11319,3,9,1986,13,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
11319,11320,3,9,1986,4,DS,F,51.0,124.0,DS,Dipodomys,spectabilis,Rodent
11320,11321,3,9,1986,5,DM,F,36.0,41.0,DM,Dipodomys,merriami,Rodent
11321,11322,3,9,1986,8,DS,F,50.0,131.0,DS,Dipodomys,spectabilis,Rodent
11322,11323,3,9,1986,11,DM,F,37.0,42.0,DM,Dipodomys,merriami,Rodent
11323,11324,3,9,1986,8,DS,M,52.0,147.0,DS,Dipodomys,spectabilis,Rodent
11324,11325,3,9,1986,10,RM,F,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11325,11326,3,9,1986,9,DM,F,38.0,43.0,DM,Dipodomys,merriami,Rodent
11326,11327,3,9,1986,2,DM,M,37.0,50.0,DM,Dipodomys,merriami,Rodent
11327,11328,3,9,1986,1,DM,M,38.0,51.0,DM,Dipodomys,merriami,Rodent
11328,11329,3,9,1986,2,NL,M,34.0,240.0,NL,Neotoma,albigula,Rodent
11329,11330,3,9,1986,1,DM,M,36.0,45.0,DM,Dipodomys,merriami,Rodent
11330,11331,3,9,1986,10,RM,M,17.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11331,11332,3,9,1986,1,DS,F,51.0,134.0,DS,Dipodomys,spectabilis,Rodent
11332,11333,3,9,1986,13,SS,,,,SS,Spermophilus,spilosoma,Rodent
11333,11334,3,9,1986,4,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
11334,11335,3,9,1986,9,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
11335,11336,3,9,1986,7,PE,F,20.0,24.0,PE,Peromyscus,eremicus,Rodent
11336,11337,3,9,1986,3,PE,F,20.0,22.0,PE,Peromyscus,eremicus,Rodent
11337,11338,3,9,1986,11,DM,F,35.0,40.0,DM,Dipodomys,merriami,Rodent
11338,11339,3,9,1986,7,RM,F,17.0,12.0,RM,Reithrodontomys,megalotis,Rodent
11339,11340,3,9,1986,15,,,,,,,,
11340,11341,4,12,1986,12,DO,M,34.0,49.0,DO,Dipodomys,ordii,Rodent
11341,11342,4,12,1986,6,AB,,,,AB,Amphispiza,bilineata,Bird
11342,11343,4,12,1986,14,DM,M,,52.0,DM,Dipodomys,merriami,Rodent
11343,11344,4,12,1986,17,DM,F,36.0,43.0,DM,Dipodomys,merriami,Rodent
11344,11345,4,12,1986,12,DO,F,36.0,55.0,DO,Dipodomys,ordii,Rodent
11345,11346,4,12,1986,24,PM,M,19.0,18.0,PM,Peromyscus,maniculatus,Rodent
11346,11347,4,12,1986,14,DM,F,37.0,39.0,DM,Dipodomys,merriami,Rodent
11347,11348,4,12,1986,12,DS,M,48.0,120.0,DS,Dipodomys,spectabilis,Rodent
11348,11349,4,12,1986,22,DM,M,36.0,45.0,DM,Dipodomys,merriami,Rodent
11349,11350,4,12,1986,14,DM,F,35.0,48.0,DM,Dipodomys,merriami,Rodent
11350,11351,4,12,1986,23,RM,M,15.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11351,11352,4,12,1986,16,RM,M,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11352,11353,4,12,1986,24,DM,F,35.0,40.0,DM,Dipodomys,merriami,Rodent
11353,11354,4,12,1986,17,DO,F,36.0,57.0,DO,Dipodomys,ordii,Rodent
11354,11355,4,12,1986,12,DM,M,38.0,52.0,DM,Dipodomys,merriami,Rodent
11355,11356,4,12,1986,14,NL,F,33.0,180.0,NL,Neotoma,albigula,Rodent
11356,11357,4,12,1986,14,DM,M,36.0,52.0,DM,Dipodomys,merriami,Rodent
11357,11358,4,12,1986,22,PE,M,19.0,21.0,PE,Peromyscus,eremicus,Rodent
11358,11359,4,12,1986,16,SS,,,,SS,Spermophilus,spilosoma,Rodent
11359,11360,4,12,1986,22,DM,M,35.0,30.0,DM,Dipodomys,merriami,Rodent
11360,11361,4,12,1986,20,DM,M,38.0,42.0,DM,Dipodomys,merriami,Rodent
11361,11362,4,12,1986,14,OL,M,21.0,38.0,OL,Onychomys,leucogaster,Rodent
11362,11363,4,12,1986,22,DM,M,35.0,47.0,DM,Dipodomys,merriami,Rodent
11363,11364,4,12,1986,12,DM,M,36.0,48.0,DM,Dipodomys,merriami,Rodent
11364,11365,4,12,1986,6,DO,M,36.0,53.0,DO,Dipodomys,ordii,Rodent
11365,11366,4,12,1986,14,OL,F,20.0,27.0,OL,Onychomys,leucogaster,Rodent
11366,11367,4,12,1986,17,NL,F,33.0,192.0,NL,Neotoma,albigula,Rodent
11367,11368,4,12,1986,12,DM,F,34.0,43.0,DM,Dipodomys,merriami,Rodent
11368,11369,4,12,1986,17,NL,M,31.0,99.0,NL,Neotoma,albigula,Rodent
11369,11370,4,12,1986,18,DM,M,38.0,54.0,DM,Dipodomys,merriami,Rodent
11370,11371,4,12,1986,12,DM,F,36.0,46.0,DM,Dipodomys,merriami,Rodent
11371,11372,4,12,1986,12,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
11372,11373,4,12,1986,22,PE,F,20.0,27.0,PE,Peromyscus,eremicus,Rodent
11373,11374,4,12,1986,22,DS,M,49.0,125.0,DS,Dipodomys,spectabilis,Rodent
11374,11375,4,12,1986,19,PP,M,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
11375,11376,4,12,1986,10,,,,,,,,
11376,11377,4,12,1986,21,,,,,,,,
11377,11378,4,13,1986,5,DM,M,39.0,53.0,DM,Dipodomys,merriami,Rodent
11378,11379,4,13,1986,9,DM,M,37.0,47.0,DM,Dipodomys,merriami,Rodent
11379,11380,4,13,1986,11,DS,M,52.0,120.0,DS,Dipodomys,spectabilis,Rodent
11380,11381,4,13,1986,9,DS,F,47.0,130.0,DS,Dipodomys,spectabilis,Rodent
11381,11382,4,13,1986,8,DO,F,32.0,57.0,DO,Dipodomys,ordii,Rodent
11382,11383,4,13,1986,5,DM,M,35.0,41.0,DM,Dipodomys,merriami,Rodent
11383,11384,4,13,1986,8,DS,M,54.0,150.0,DS,Dipodomys,spectabilis,Rodent
11384,11385,4,13,1986,1,PM,F,22.0,26.0,PM,Peromyscus,maniculatus,Rodent
11385,11386,4,13,1986,5,DO,M,35.0,58.0,DO,Dipodomys,ordii,Rodent
11386,11387,4,13,1986,2,DM,M,37.0,42.0,DM,Dipodomys,merriami,Rodent
11387,11388,4,13,1986,2,DM,F,37.0,42.0,DM,Dipodomys,merriami,Rodent
11388,11389,4,13,1986,15,AH,,,,AH,Ammospermophilus,harrisi,Rodent
11389,11390,4,13,1986,7,RM,,,,RM,Reithrodontomys,megalotis,Rodent
11390,11391,4,13,1986,2,DM,M,34.0,26.0,DM,Dipodomys,merriami,Rodent
11391,11392,4,13,1986,5,DM,F,36.0,42.0,DM,Dipodomys,merriami,Rodent
11392,11393,4,13,1986,9,OL,M,21.0,39.0,OL,Onychomys,leucogaster,Rodent
11393,11394,4,13,1986,4,DS,F,48.0,74.0,DS,Dipodomys,spectabilis,Rodent
11394,11395,4,13,1986,3,NL,F,30.0,176.0,NL,Neotoma,albigula,Rodent
11395,11396,4,13,1986,4,OL,F,20.0,34.0,OL,Onychomys,leucogaster,Rodent
11396,11397,4,13,1986,4,DO,M,34.0,50.0,DO,Dipodomys,ordii,Rodent
11397,11398,4,13,1986,3,NL,,,102.0,NL,Neotoma,albigula,Rodent
11398,11399,4,13,1986,1,DS,M,53.0,157.0,DS,Dipodomys,spectabilis,Rodent
11399,11400,4,13,1986,4,DS,F,49.0,125.0,DS,Dipodomys,spectabilis,Rodent
11400,11401,4,13,1986,5,DM,M,35.0,52.0,DM,Dipodomys,merriami,Rodent
11401,11402,4,13,1986,11,DM,M,35.0,46.0,DM,Dipodomys,merriami,Rodent
11402,11403,4,13,1986,13,DM,M,37.0,48.0,DM,Dipodomys,merriami,Rodent
11403,11404,4,13,1986,1,DM,F,37.0,22.0,DM,Dipodomys,merriami,Rodent
11404,11405,4,13,1986,1,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
11405,11406,4,13,1986,4,OL,M,21.0,41.0,OL,Onychomys,leucogaster,Rodent
11406,11407,4,13,1986,5,DO,F,37.0,54.0,DO,Dipodomys,ordii,Rodent
11407,11408,4,13,1986,2,DM,F,35.0,49.0,DM,Dipodomys,merriami,Rodent
11408,11409,4,13,1986,4,DM,M,39.0,49.0,DM,Dipodomys,merriami,Rodent
11409,11410,4,13,1986,1,DS,F,52.0,135.0,DS,Dipodomys,spectabilis,Rodent
11410,11411,4,13,1986,11,DM,M,37.0,49.0,DM,Dipodomys,merriami,Rodent
11411,11412,4,13,1986,11,DX,,,,DX,Dipodomys,sp.,Rodent
11412,11413,4,13,1986,7,RM,F,,,RM,Reithrodontomys,megalotis,Rodent
11413,11414,4,13,1986,1,DS,F,49.0,125.0,DS,Dipodomys,spectabilis,Rodent
11414,11415,4,13,1986,5,DM,F,36.0,43.0,DM,Dipodomys,merriami,Rodent
11415,11416,4,13,1986,9,DM,M,36.0,45.0,DM,Dipodomys,merriami,Rodent
11416,11417,4,13,1986,1,DS,M,49.0,129.0,DS,Dipodomys,spectabilis,Rodent
11417,11418,4,13,1986,5,DO,M,34.0,24.0,DO,Dipodomys,ordii,Rodent
11418,11419,4,13,1986,8,DS,F,49.0,124.0,DS,Dipodomys,spectabilis,Rodent
11419,11420,4,13,1986,13,DM,F,35.0,52.0,DM,Dipodomys,merriami,Rodent
11420,11421,4,13,1986,2,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
11421,11422,4,13,1986,1,DM,M,38.0,52.0,DM,Dipodomys,merriami,Rodent
11422,11423,4,13,1986,3,PP,F,22.0,19.0,PP,Chaetodipus,penicillatus,Rodent
11423,11424,4,13,1986,3,OT,M,19.0,15.0,OT,Onychomys,torridus,Rodent
11424,11425,4,13,1986,1,DO,M,36.0,51.0,DO,Dipodomys,ordii,Rodent
11425,11426,4,13,1986,4,DS,F,52.0,125.0,DS,Dipodomys,spectabilis,Rodent
11426,11427,4,13,1986,5,DO,F,34.0,26.0,DO,Dipodomys,ordii,Rodent
11427,11428,4,13,1986,9,DM,M,35.0,45.0,DM,Dipodomys,merriami,Rodent
11428,11429,4,13,1986,9,DM,F,36.0,49.0,DM,Dipodomys,merriami,Rodent
11429,11430,4,13,1986,4,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
11430,11431,4,13,1986,11,DM,F,34.0,40.0,DM,Dipodomys,merriami,Rodent
11431,11432,4,13,1986,9,DM,F,33.0,26.0,DM,Dipodomys,merriami,Rodent
11432,11433,4,13,1986,3,PP,M,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
11433,11434,4,13,1986,11,DM,F,36.0,45.0,DM,Dipodomys,merriami,Rodent
11434,11435,4,13,1986,13,DM,M,35.0,46.0,DM,Dipodomys,merriami,Rodent
11435,11436,5,10,1986,12,NL,F,29.0,91.0,NL,Neotoma,albigula,Rodent
11436,11437,5,10,1986,24,DM,M,37.0,45.0,DM,Dipodomys,merriami,Rodent
11437,11438,5,10,1986,24,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
11438,11439,5,10,1986,24,DM,F,37.0,39.0,DM,Dipodomys,merriami,Rodent
11439,11440,5,10,1986,17,PE,F,20.0,29.0,PE,Peromyscus,eremicus,Rodent
11440,11441,5,10,1986,12,NL,F,31.0,98.0,NL,Neotoma,albigula,Rodent
11441,11442,5,10,1986,24,PE,F,21.0,26.0,PE,Peromyscus,eremicus,Rodent
11442,11443,5,10,1986,20,DM,F,35.0,44.0,DM,Dipodomys,merriami,Rodent
11443,11444,5,10,1986,14,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
11444,11445,5,10,1986,12,DS,M,46.0,118.0,DS,Dipodomys,spectabilis,Rodent
11445,11446,5,10,1986,21,RM,M,17.0,10.0,RM,Reithrodontomys,megalotis,Rodent
11446,11447,5,10,1986,12,NL,F,31.0,205.0,NL,Neotoma,albigula,Rodent
11447,11448,5,10,1986,18,PM,M,20.0,18.0,PM,Peromyscus,maniculatus,Rodent
11448,11449,5,10,1986,6,AB,,,,AB,Amphispiza,bilineata,Bird
11449,11450,5,10,1986,12,DO,M,36.0,48.0,DO,Dipodomys,ordii,Rodent
11450,11451,5,10,1986,14,DM,F,34.0,39.0,DM,Dipodomys,merriami,Rodent
11451,11452,5,10,1986,12,OT,F,21.0,33.0,OT,Onychomys,torridus,Rodent
11452,11453,5,10,1986,21,PM,F,20.0,21.0,PM,Peromyscus,maniculatus,Rodent
11453,11454,5,10,1986,18,DM,F,35.0,26.0,DM,Dipodomys,merriami,Rodent
11454,11455,5,10,1986,18,DM,M,39.0,52.0,DM,Dipodomys,merriami,Rodent
11455,11456,5,10,1986,17,DM,M,39.0,50.0,DM,Dipodomys,merriami,Rodent
11456,11457,5,10,1986,17,DM,M,37.0,37.0,DM,Dipodomys,merriami,Rodent
11457,11458,5,10,1986,18,DM,F,36.0,50.0,DM,Dipodomys,merriami,Rodent
11458,11459,5,10,1986,12,RM,M,18.0,11.0,RM,Reithrodontomys,megalotis,Rodent
11459,11460,5,10,1986,6,DO,M,32.0,46.0,DO,Dipodomys,ordii,Rodent
11460,11461,5,10,1986,18,RM,F,16.0,13.0,RM,Reithrodontomys,megalotis,Rodent
11461,11462,5,10,1986,12,OT,M,21.0,26.0,OT,Onychomys,torridus,Rodent
11462,11463,5,10,1986,22,PP,F,20.0,16.0,PP,Chaetodipus,penicillatus,Rodent
11463,11464,5,10,1986,12,DM,M,37.0,50.0,DM,Dipodomys,merriami,Rodent
11464,11465,5,10,1986,20,PM,F,20.0,22.0,PM,Peromyscus,maniculatus,Rodent
11465,11466,5,10,1986,21,RM,F,16.0,13.0,RM,Reithrodontomys,megalotis,Rodent
11466,11467,5,10,1986,14,DM,F,36.0,37.0,DM,Dipodomys,merriami,Rodent
11467,11468,5,10,1986,14,OL,F,21.0,29.0,OL,Onychomys,leucogaster,Rodent
11468,11469,5,10,1986,17,DO,M,32.0,52.0,DO,Dipodomys,ordii,Rodent
11469,11470,5,10,1986,6,DO,M,37.0,52.0,DO,Dipodomys,ordii,Rodent
11470,11471,5,10,1986,14,DM,M,38.0,50.0,DM,Dipodomys,merriami,Rodent
11471,11472,5,10,1986,6,OL,F,21.0,33.0,OL,Onychomys,leucogaster,Rodent
11472,11473,5,10,1986,14,NL,F,32.0,180.0,NL,Neotoma,albigula,Rodent
11473,11474,5,10,1986,6,DO,M,34.0,53.0,DO,Dipodomys,ordii,Rodent
11474,11475,5,10,1986,23,PE,,,,PE,Peromyscus,eremicus,Rodent
11475,11476,5,10,1986,20,NL,F,,,NL,Neotoma,albigula,Rodent
11476,11477,5,10,1986,12,DM,F,38.0,42.0,DM,Dipodomys,merriami,Rodent
11477,11478,5,10,1986,22,DM,F,35.0,45.0,DM,Dipodomys,merriami,Rodent
11478,11479,5,10,1986,20,DM,M,38.0,46.0,DM,Dipodomys,merriami,Rodent
11479,11480,5,10,1986,24,DM,M,35.0,42.0,DM,Dipodomys,merriami,Rodent
11480,11481,5,10,1986,22,PE,M,21.0,21.0,PE,Peromyscus,eremicus,Rodent
11481,11482,5,10,1986,16,RM,F,,,RM,Reithrodontomys,megalotis,Rodent
11482,11483,5,10,1986,6,PE,M,20.0,23.0,PE,Peromyscus,eremicus,Rodent
11483,11484,5,10,1986,12,DM,F,36.0,43.0,DM,Dipodomys,merriami,Rodent
11484,11485,5,10,1986,23,PE,M,21.0,23.0,PE,Peromyscus,eremicus,Rodent
11485,11486,5,10,1986,19,PM,F,21.0,15.0,PM,Peromyscus,maniculatus,Rodent
11486,11487,5,10,1986,14,AB,,,,AB,Amphispiza,bilineata,Bird
11487,11488,5,10,1986,22,DS,F,51.0,114.0,DS,Dipodomys,spectabilis,Rodent
11488,11489,5,11,1986,2,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
11489,11490,5,11,1986,3,RM,M,16.0,11.0,RM,Reithrodontomys,megalotis,Rodent
11490,11491,5,11,1986,11,DM,F,37.0,50.0,DM,Dipodomys,merriami,Rodent
11491,11492,5,11,1986,11,DS,M,49.0,115.0,DS,Dipodomys,spectabilis,Rodent
11492,11493,5,11,1986,8,DS,M,52.0,144.0,DS,Dipodomys,spectabilis,Rodent
11493,11494,5,11,1986,13,NL,M,32.0,123.0,NL,Neotoma,albigula,Rodent
11494,11495,5,11,1986,7,RM,F,,,RM,Reithrodontomys,megalotis,Rodent
11495,11496,5,11,1986,2,NL,F,31.0,163.0,NL,Neotoma,albigula,Rodent
11496,11497,5,11,1986,5,DO,M,35.0,59.0,DO,Dipodomys,ordii,Rodent
11497,11498,5,11,1986,2,NL,F,31.0,82.0,NL,Neotoma,albigula,Rodent
11498,11499,5,11,1986,9,DS,F,47.0,134.0,DS,Dipodomys,spectabilis,Rodent
11499,11500,5,11,1986,3,NL,M,31.0,138.0,NL,Neotoma,albigula,Rodent
11500,11501,5,11,1986,1,DM,F,35.0,43.0,DM,Dipodomys,merriami,Rodent
11501,11502,5,11,1986,4,DM,M,39.0,,DM,Dipodomys,merriami,Rodent
11502,11503,5,11,1986,5,DM,F,37.0,45.0,DM,Dipodomys,merriami,Rodent
11503,11504,5,11,1986,9,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
11504,11505,5,11,1986,8,DS,F,52.0,128.0,DS,Dipodomys,spectabilis,Rodent
11505,11506,5,11,1986,4,DO,M,36.0,50.0,DO,Dipodomys,ordii,Rodent
11506,11507,5,11,1986,15,AH,,,,AH,Ammospermophilus,harrisi,Rodent
11507,11508,5,11,1986,4,DS,F,48.0,121.0,DS,Dipodomys,spectabilis,Rodent
11508,11509,5,11,1986,13,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
11509,11510,5,11,1986,1,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
11510,11511,5,11,1986,1,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
11511,11512,5,11,1986,3,PP,F,23.0,19.0,PP,Chaetodipus,penicillatus,Rodent
11512,11513,5,11,1986,11,PM,M,20.0,20.0,PM,Peromyscus,maniculatus,Rodent
